payment_id,loan_id,bulan_ke,tanggal_jatuh_tempo,tanggal_bayar,jumlah_angsuran,jumlah_dibayar,denda,status_pembayaran,hari_keterlambatan
PAY0003234,LN001036,1,2025-06-02,,5621000,0,326000,GAGAL BAYAR,97
PAY0003235,LN001036,2,2025-07-02,2025-06-30,Rp 5621000,5621000,0,On Time,0
PAY0003236,LN001036,3,2025-08-01,2025-08-07,5621000,Rp. 5869000,248000,terlambat,6
PAY0003237,LN001036,4,2025-08-31,2025-08-27,5621000,5621000,0,TEPAT WAKTU,0
PAY0003238,LN001036,5,2025-09-30,2025-10-25,Rp. 5621000,5692000,71000,terlambat,25
PAY0003239,LN001036,6,2025-10-30,2025-10-28,5621000,Rp5621000,0,tepat waktu,0
PAY0003240,LN001036,7,2025-11-29,2025-11-29,5621000,5621000,0,tepat waktu,0
PAY0003241,LN001036,8,2025-12-29,2025-12-26,5621000,5621000,0,Tepat Waktu,0
PAY0003242,LN001036,9,2026-01-28,2026-01-28,5621000,Rp 5621000,0,On Time,0
PAY0003243,LN001036,10,2026-02-27,2026-02-24,5621000,Rp 5621000,0,On Time,0
PAY0003244,LN001037,1,2025-05-19,2025-05-18,2999000,2999000,0,On Time,0
PAY0003245,LN001038,1,2025-02-16,2025-02-14,Rp. 12938000,Rp 12938000,0,TEPAT WAKTU,0
PAY0003246,LN001038,2,2025-03-18,2025-03-13,IDR 12938000,12938000,0,TEPAT WAKTU,0
PAY0003247,LN001038,3,2025-04-17,2025-04-15,12938000,12938000,0,tepat waktu,0
PAY0003248,LN001038,4,2025-05-17,2025-05-14,12938000,12938000,0,tepat waktu,0
PAY0003249,LN001039,1,2024-06-15,2024-06-13,3036000,3036000,0,Tepat Waktu,0
PAY0003250,LN001039,2,2024-07-15,2024-07-20,Rp. 3036000,Rp3155000,119000,terlambat,5
PAY0003251,LN001039,3,2024-08-14,2024-08-13,3036000,3036000,0,On Time,0
PAY0003252,LN001039,4,2024-09-13,2024-09-10,3036000,3036000,0,On Time,0
PAY0003253,LN001039,5,2024-10-13,2024-10-12,3036000,Rp 3036000,0,tepat waktu,0
PAY0003254,LN001039,6,2024-11-12,2024-11-12,Rp 3036000,IDR 3036000,0,tepat waktu,0
PAY0003255,LN001039,7,2024-12-12,2024-12-14,3036000,3159000,123000,TERLAMBAT,2
PAY0003256,LN001039,8,2025-01-11,2025-01-06,Rp3036000,3036000,0,TEPAT WAKTU,0
PAY0003257,LN001039,9,2025-02-10,2025-03-04,IDR 3036000,Rp3164000,128000,Terlambat,22
PAY0003258,LN001039,10,2025-03-12,2025-03-08,3036000,IDR 3036000,0,On Time,0
PAY0003259,LN001040,1,2025-10-07,2025-10-03,957000,957000,0,On Time,0
PAY0003260,LN001040,2,2025-11-06,2025-12-10,957000,IDR 984000,27000,Terlambat,34
PAY0003261,LN001040,3,2025-12-06,2025-12-05,957000,957000,0,Tepat Waktu,0
PAY0003262,LN001040,4,2026-01-05,2026-01-05,Rp 957000,957000,0,On Time,0
PAY0003263,LN001042,1,2024-04-27,2024-04-26,1031000,1031000,0,Tepat Waktu,0
PAY0003264,LN001042,2,2024-05-27,2024-05-24,1031000,1031000,0,TEPAT WAKTU,0
PAY0003265,LN001042,3,2024-06-26,2024-06-22,1031000,Rp 1031000,0,TEPAT WAKTU,0
PAY0003266,LN001042,4,2024-07-26,2024-07-31,1031000,1051000,20000,TERLAMBAT,5
PAY0003267,LN001042,5,2024-08-25,2024-08-20,1031000,1031000,0,Tepat Waktu,0
PAY0003268,LN001042,6,2024-09-24,2024-09-22,1031000,1031000,0,tepat waktu,0
PAY0003269,LN001042,7,2024-10-24,2024-10-22,Rp 1031000,1031000,0,TEPAT WAKTU,0
PAY0003270,LN001042,8,2024-11-23,2024-11-23,Rp 1031000,1031000,0,tepat waktu,0
PAY0003271,LN001042,9,2024-12-23,2024-12-23,1031000,1031000,0,On Time,0
PAY0003272,LN001042,10,2025-01-22,2025-01-20,IDR 1031000,1031000,0,On Time,0
PAY0003273,LN001043,1,2023-09-20,2023-09-17,9289000,9289000,0,On Time,0
PAY0003274,LN001043,2,2023-10-20,2023-10-18,9289000,9289000,0,On Time,0
PAY0003275,LN001043,3,2023-11-19,2023-11-15,9289000,9289000,0,On Time,0
PAY0003276,LN001043,4,2023-12-19,2023-12-15,IDR 9289000,Rp. 9289000,0,TEPAT WAKTU,0
PAY0003277,LN001043,5,2024-01-18,2024-01-18,9289000,9289000,0,Tepat Waktu,0
PAY0003278,LN001044,1,2025-09-18,2025-10-16,2092000,2126000,34000,Late,28
PAY0003279,LN001044,2,2025-10-18,2025-10-16,2092000,2092000,0,tepat waktu,0
PAY0003280,LN001044,3,2025-11-17,2025-11-13,2092000,2092000,0,TEPAT WAKTU,0
PAY0003281,LN001044,4,2025-12-17,2025-12-17,2092000,2092000,0,Tepat Waktu,0
PAY0003282,LN001044,5,2026-01-16,2026-01-11,2092000,2092000,0,Tepat Waktu,0
PAY0003283,LN001044,6,2026-02-15,2026-02-12,2092000,2092000,0,tepat waktu,0
PAY0003284,LN001044,7,2026-03-17,2026-03-17,2092000,2092000,0,Tepat Waktu,0
PAY0003285,LN001044,8,2026-04-16,2026-05-26,2092000,2114000,22000,TERLAMBAT,40
PAY0003286,LN001044,9,2026-05-16,2026-05-14,Rp. 2092000,2092000,0,On Time,0
PAY0003287,LN001044,10,2026-06-15,2026-06-14,Rp 2092000,2092000,0,TEPAT WAKTU,0
PAY0003288,LN001044,11,2026-07-15,2026-08-16,2092000,Rp 2189000,97000,Late,32
PAY0003289,LN001053,1,2025-04-12,2025-04-08,2801000,2801000,0,tepat waktu,0
PAY0003290,LN001053,2,2025-05-12,2025-05-26,2801000,2866000,65000,TERLAMBAT,14
PAY0003291,LN001053,3,2025-06-11,,Rp 2801000,0,173000,Default,87
PAY0003292,LN001053,4,2025-07-11,2025-08-04,Rp. 2801000,IDR 2931000,130000,TERLAMBAT,24
PAY0003293,LN001053,5,2025-08-10,,2801000,526000,157000,Default,157
PAY0003294,LN001053,6,2025-09-09,,IDR 2801000,0,246000,Default,108
PAY0003295,LN001054,1,2025-01-15,2025-01-11,1339000,Rp. 1339000,0,Tepat Waktu,0
PAY0003296,LN001054,2,2025-02-14,2025-02-09,1339000,1339000,0,TEPAT WAKTU,0
PAY0003297,LN001056,1,2024-01-15,2024-01-14,11643000,11643000,0,tepat waktu,0
PAY0003298,LN001056,2,2024-02-14,2024-02-14,11643000,11643000,0,On Time,0
PAY0003299,LN001056,3,2024-03-15,2024-03-11,11643000,11643000,0,TEPAT WAKTU,0
PAY0003300,LN001056,4,2024-04-14,2024-05-04,11643000,11760000,117000,TERLAMBAT,20
PAY0003301,LN001056,5,2024-05-14,2024-05-13,Rp. 11643000,Rp. 11643000,0,tepat waktu,0
PAY0003302,LN001056,6,2024-06-13,2024-06-08,11643000,Rp 11643000,0,Tepat Waktu,0
PAY0003303,LN001059,1,2024-11-30,2025-01-04,Rp4919000,Rp. 5064000,145000,terlambat,35
PAY0003304,LN001059,2,2024-12-30,2025-01-10,Rp 4919000,4975000,56000,Late,11
PAY0003305,LN001059,3,2025-01-29,2025-02-20,4919000,5056000,137000,Late,22
PAY0003306,LN001059,4,2025-02-28,2025-03-27,Rp 4919000,5113000,194000,Terlambat,27
PAY0003307,LN001059,5,2025-03-30,,4919000,0,478000,Default,140
PAY0003308,LN001059,6,2025-04-29,,4919000,Rp 0,438000,GAGAL BAYAR,122
PAY0003309,LN001060,1,2024-02-01,2024-01-29,9174000,IDR 9174000,0,Tepat Waktu,0
PAY0003310,LN001061,1,2025-01-01,2025-02-03,1166000,1214000,48000,TERLAMBAT,33
PAY0003311,LN001061,2,2025-01-31,2025-01-30,Rp. 1166000,1166000,0,TEPAT WAKTU,0
PAY0003312,LN001061,3,2025-03-02,2025-03-01,1166000,IDR 1166000,0,On Time,0
PAY0003313,LN001061,4,2025-04-01,2025-05-14,1166000,Rp. 1178000,12000,TERLAMBAT,43
PAY0003314,LN001064,1,2024-10-30,2024-11-05,944000,Rp972000,28000,Terlambat,6
PAY0003315,LN001064,2,2024-11-29,2024-11-25,Rp. 944000,944000,0,Tepat Waktu,0
PAY0003316,LN001064,3,2024-12-29,2024-12-24,944000,Rp 944000,0,On Time,0
PAY0003317,LN001066,1,2024-04-20,2024-04-18,8936000,8936000,0,TEPAT WAKTU,0
PAY0003318,LN001066,2,2024-05-20,2024-05-15,8936000,8936000,0,TEPAT WAKTU,0
PAY0003319,LN001067,1,2024-05-27,2024-05-26,Rp 159000,159000,0,On Time,0
PAY0003320,LN001067,2,2024-06-26,2024-06-22,159000,159000,0,tepat waktu,0
PAY0003321,LN001067,3,2024-07-26,2024-07-21,159000,159000,0,TEPAT WAKTU,0
PAY0003322,LN001067,4,2024-08-25,2024-08-24,159000,159000,0,tepat waktu,0
PAY0003323,LN001067,5,2024-09-24,,Rp 159000,0,10000,GAGAL BAYAR,32
PAY0003324,LN001067,6,2024-10-24,2024-10-21,159000,159000,0,tepat waktu,0
PAY0003325,LN001067,7,2024-11-23,2024-11-18,Rp. 159000,IDR 159000,0,Tepat Waktu,0
PAY0003326,LN001069,1,2023-09-01,2023-10-12,3474000,Rp3582000,108000,TERLAMBAT,41
PAY0003327,LN001069,2,2023-10-01,2023-10-01,Rp3474000,Rp3474000,0,TEPAT WAKTU,0
PAY0003328,LN001072,1,2023-09-16,2023-09-11,711000,Rp711000,0,On Time,0
PAY0003329,LN001072,2,2023-10-16,2023-10-14,Rp711000,711000,0,On Time,0
PAY0003330,LN001072,3,2023-11-15,2023-12-27,Rp 711000,Rp 725000,14000,TERLAMBAT,42
PAY0003331,LN001075,1,2024-01-19,2024-01-14,25287000,25287000,0,On Time,0
PAY0003332,LN001075,2,2024-02-18,2024-02-18,25287000,25287000,0,tepat waktu,0
PAY0003333,LN001075,3,2024-03-19,2024-04-11,25287000,Rp. 26290000,1003000,terlambat,23
PAY0003334,LN001075,4,2024-04-18,2024-04-13,25287000,25287000,0,On Time,0
PAY0003335,LN001075,5,2024-05-18,2024-05-18,25287000,25287000,0,Tepat Waktu,0
PAY0003336,LN001075,6,2024-06-17,2024-06-17,25287000,25287000,0,tepat waktu,0
PAY0003337,LN001075,7,2024-07-17,2024-07-17,25287000,25287000,0,TEPAT WAKTU,0
PAY0003338,LN001075,8,2024-08-16,2024-08-14,Rp 25287000,25287000,0,On Time,0
PAY0003339,LN001075,9,2024-09-15,2024-09-15,25287000,25287000,0,TEPAT WAKTU,0
PAY0003340,LN001075,10,2024-10-15,2024-10-13,25287000,25287000,0,On Time,0
PAY0003341,LN001075,11,2024-11-14,2024-11-10,25287000,25287000,0,TEPAT WAKTU,0
PAY0003342,LN001075,12,2024-12-14,2024-12-14,Rp. 25287000,25287000,0,Tepat Waktu,0
PAY0003343,LN001076,1,2023-09-02,2023-08-31,Rp315000,315000,0,TEPAT WAKTU,0
PAY0003344,LN001076,2,2023-10-02,2023-10-02,315000,315000,0,tepat waktu,0
PAY0003345,LN001077,1,2025-02-24,2025-02-22,Rp. 2171000,Rp2171000,0,Tepat Waktu,0
PAY0003346,LN001077,2,2025-03-26,2025-03-25,Rp 2171000,2171000,0,TEPAT WAKTU,0
PAY0003347,LN001077,3,2025-04-25,2025-04-25,2171000,Rp2171000,0,Tepat Waktu,0
PAY0003348,LN001077,4,2025-05-25,2025-05-21,2171000,2171000,0,On Time,0
PAY0003349,LN001077,5,2025-06-24,2025-06-24,2171000,IDR 2171000,0,On Time,0
PAY0003350,LN001077,6,2025-07-24,2025-07-24,2171000,2171000,0,TEPAT WAKTU,0
PAY0003351,LN001077,7,2025-08-23,2025-08-18,IDR 2171000,2171000,0,On Time,0
PAY0003352,LN001077,8,2025-09-22,2025-09-18,2171000,2171000,0,TEPAT WAKTU,0
PAY0003353,LN001077,9,2025-10-22,2025-10-17,2171000,2171000,0,TEPAT WAKTU,0
PAY0003354,LN001077,10,2025-11-21,2025-11-20,2171000,2171000,0,TEPAT WAKTU,0
PAY0003355,LN001078,1,2025-12-02,2025-12-02,3534000,IDR 3534000,0,Tepat Waktu,0
PAY0003356,LN001080,1,2024-10-28,2024-10-25,Rp546000,546000,0,Tepat Waktu,0
PAY0003357,LN001080,2,2024-11-27,,546000,167000,47000,GAGAL BAYAR,139
PAY0003358,LN001080,3,2024-12-27,2024-12-26,546000,546000,0,Tepat Waktu,0
PAY0003359,LN001080,4,2025-01-26,2025-01-21,546000,Rp. 546000,0,On Time,0
PAY0003360,LN001080,5,2025-02-25,2025-02-22,546000,Rp 546000,0,TEPAT WAKTU,0
PAY0003361,LN001081,1,2024-12-30,,7858000,0,734000,GAGAL BAYAR,81
PAY0003362,LN001081,2,2025-01-29,2025-01-29,7858000,7858000,0,tepat waktu,0
PAY0003363,LN001081,3,2025-02-28,,7858000,2681000,487000,Default,41
PAY0003364,LN001081,4,2025-03-30,2025-03-26,7858000,7858000,0,TEPAT WAKTU,0
PAY0003365,LN001081,5,2025-04-29,2025-05-25,7858000,Rp 8109000,251000,Terlambat,26
PAY0003366,LN001081,6,2025-05-29,2025-06-14,7858000,Rp. 8023000,165000,TERLAMBAT,16
PAY0003367,LN001084,1,2023-12-06,2023-12-03,15807000,Rp15807000,0,TEPAT WAKTU,0
PAY0003368,LN001084,2,2024-01-05,2024-01-01,15807000,IDR 15807000,0,tepat waktu,0
PAY0003369,LN001084,3,2024-02-04,2024-02-03,15807000,IDR 15807000,0,Tepat Waktu,0
PAY0003370,LN001084,4,2024-03-05,2024-03-05,Rp15807000,15807000,0,TEPAT WAKTU,0
PAY0003371,LN001084,5,2024-04-04,2024-03-31,Rp 15807000,15807000,0,TEPAT WAKTU,0
PAY0003372,LN001084,6,2024-05-04,2024-05-01,15807000,15807000,0,tepat waktu,0
PAY0003373,LN001085,1,2025-08-12,2025-08-09,2208000,2208000,0,tepat waktu,0
PAY0003374,LN001089,1,2025-10-17,2025-10-14,21273000,Rp 21273000,0,TEPAT WAKTU,0
PAY0003375,LN001089,2,2025-11-16,2025-11-15,21273000,21273000,0,TEPAT WAKTU,0
PAY0003376,LN001089,3,2025-12-16,2025-12-11,21273000,21273000,0,tepat waktu,0
PAY0003377,LN001089,4,2026-01-15,2026-01-28,21273000,21554000,281000,terlambat,13
PAY0003378,LN001089,5,2026-02-14,2026-02-13,21273000,21273000,0,Tepat Waktu,0
PAY0003379,LN001092,1,2023-08-12,2023-08-12,IDR 3329000,3329000,0,tepat waktu,0
PAY0003380,LN001092,2,2023-09-11,2023-10-17,Rp 3329000,3366000,37000,Late,36
PAY0003381,LN001093,1,2024-02-10,2024-03-15,5789000,5869000,80000,Late,34
PAY0003382,LN001093,2,2024-03-11,,5789000,2185000,539000,gagal bayar,140
PAY0003383,LN001093,3,2024-04-10,,IDR 5789000,2751000,382000,Gagal Bayar,168
PAY0003384,LN001093,4,2024-05-10,2024-06-11,5789000,5879000,90000,Terlambat,32
PAY0003385,LN001093,5,2024-06-09,,5789000,1203000,378000,GAGAL BAYAR,88
PAY0003386,LN001095,1,2024-06-15,2024-07-18,IDR 8408000,8787000,379000,terlambat,33
PAY0003387,LN001095,2,2024-07-15,,Rp8408000,1439000,724000,gagal bayar,33
PAY0003388,LN001095,3,2024-08-14,2024-09-07,8408000,Rp. 8667000,259000,Terlambat,24
PAY0003389,LN001095,4,2024-09-13,2024-09-12,8408000,Rp 8408000,0,Tepat Waktu,0
PAY0003390,LN001096,1,2023-03-08,2023-04-16,1058000,1074000,16000,Late,39
PAY0003391,LN001096,2,2023-04-07,2023-04-07,1058000,1058000,0,TEPAT WAKTU,0
PAY0003392,LN001097,1,2025-03-07,2025-03-05,Rp 2633000,Rp2633000,0,Tepat Waktu,0
PAY0003393,LN001097,2,2025-04-06,2025-05-06,2633000,2749000,116000,Terlambat,30
PAY0003394,LN001097,3,2025-05-06,2025-05-03,2633000,Rp2633000,0,TEPAT WAKTU,0
PAY0003395,LN001097,4,2025-06-05,2025-06-02,2633000,2633000,0,TEPAT WAKTU,0
PAY0003396,LN001097,5,2025-07-05,2025-06-30,Rp2633000,Rp 2633000,0,Tepat Waktu,0
PAY0003397,LN001097,6,2025-08-04,2025-08-03,2633000,2633000,0,TEPAT WAKTU,0
PAY0003398,LN001097,7,2025-09-03,2025-09-02,2633000,2633000,0,On Time,0
PAY0003399,LN001097,8,2025-10-03,2025-09-29,2633000,2633000,0,TEPAT WAKTU,0
PAY0003400,LN001097,9,2025-11-02,2025-11-01,2633000,2633000,0,Tepat Waktu,0
PAY0003401,LN001097,10,2025-12-02,2025-11-28,2633000,Rp 2633000,0,tepat waktu,0
PAY0003402,LN001097,11,2026-01-01,2025-12-30,2633000,2633000,0,tepat waktu,0
PAY0003403,LN001097,12,2026-01-31,2026-01-29,Rp. 2633000,2633000,0,Tepat Waktu,0
PAY0003404,LN001098,1,2024-03-07,2024-03-07,15924000,Rp. 15924000,0,tepat waktu,0
PAY0003405,LN001098,2,2024-04-06,2024-04-06,15924000,15924000,0,On Time,0
PAY0003406,LN001098,3,2024-05-06,2024-05-03,15924000,15924000,0,tepat waktu,0
PAY0003407,LN001098,4,2024-06-05,2024-06-01,15924000,15924000,0,On Time,0
PAY0003408,LN001098,5,2024-07-05,2024-07-05,Rp15924000,15924000,0,TEPAT WAKTU,0
PAY0003409,LN001098,6,2024-08-04,2024-08-03,Rp15924000,15924000,0,tepat waktu,0
PAY0003410,LN001098,7,2024-09-03,,Rp 15924000,0,858000,GAGAL BAYAR,95
PAY0003411,LN001098,8,2024-10-03,,Rp15924000,Rp 0,958000,Default,152
PAY0003412,LN001098,9,2024-11-02,2024-10-31,15924000,15924000,0,Tepat Waktu,0
PAY0003413,LN001098,10,2024-12-02,2024-11-29,15924000,15924000,0,tepat waktu,0
PAY0003414,LN001099,1,2025-04-11,2025-05-01,1490000,1510000,20000,TERLAMBAT,20
PAY0003415,LN001099,2,2025-05-11,2025-05-08,IDR 1490000,1490000,0,tepat waktu,0
PAY0003416,LN001099,3,2025-06-10,2025-07-19,1490000,IDR 1560000,70000,terlambat,39
PAY0003417,LN001099,4,2025-07-10,2025-07-09,1490000,1490000,0,tepat waktu,0
PAY0003418,LN001099,5,2025-08-09,2025-08-07,1490000,1490000,0,tepat waktu,0
PAY0003419,LN001099,6,2025-09-08,2025-09-06,1490000,1490000,0,tepat waktu,0
PAY0003420,LN001099,7,2025-10-08,2025-10-27,1490000,1528000,38000,TERLAMBAT,19
PAY0003421,LN001099,8,2025-11-07,2025-11-06,Rp1490000,Rp 1490000,0,TEPAT WAKTU,0
PAY0003422,LN001101,1,2024-03-30,2024-04-04,1347000,Rp1413000,66000,TERLAMBAT,5
PAY0003423,LN001101,2,2024-04-29,2024-06-03,Rp. 1347000,1364000,17000,Late,35
PAY0003424,LN001101,3,2024-05-29,2024-05-25,1347000,1347000,0,tepat waktu,0
PAY0003425,LN001102,1,2025-02-22,2025-02-20,Rp5055000,IDR 5055000,0,TEPAT WAKTU,0
PAY0003426,LN001102,2,2025-03-24,2025-03-23,5055000,5055000,0,TEPAT WAKTU,0
PAY0003427,LN001102,3,2025-04-23,2025-04-23,IDR 5055000,5055000,0,Tepat Waktu,0
PAY0003428,LN001106,1,2024-04-04,2024-04-10,7325000,7689000,364000,TERLAMBAT,6
PAY0003429,LN001107,1,2023-04-04,2023-04-01,Rp. 6666000,6666000,0,TEPAT WAKTU,0
PAY0003430,LN001107,2,2023-05-04,2023-05-03,6666000,6666000,0,On Time,0
PAY0003431,LN001107,3,2023-06-03,2023-06-25,6666000,6914000,248000,Terlambat,22
PAY0003432,LN001107,4,2023-07-03,,Rp 6666000,0,586000,GAGAL BAYAR,79
PAY0003433,LN001107,5,2023-08-02,2023-09-01,6666000,Rp6837000,171000,TERLAMBAT,30
PAY0003434,LN001107,6,2023-09-01,2023-09-01,6666000,6666000,0,TEPAT WAKTU,0
PAY0003435,LN001107,7,2023-10-01,2023-09-26,6666000,6666000,0,tepat waktu,0
PAY0003436,LN001107,8,2023-10-31,2023-10-28,6666000,Rp 6666000,0,tepat waktu,0
PAY0003437,LN001108,1,2024-03-30,2024-03-30,10133000,Rp10133000,0,On Time,0
PAY0003438,LN001108,2,2024-04-29,2024-05-10,Rp. 10133000,10591000,458000,TERLAMBAT,11
PAY0003439,LN001108,3,2024-05-29,2024-05-29,10133000,10133000,0,TEPAT WAKTU,0
PAY0003440,LN001108,4,2024-06-28,2024-06-26,10133000,10133000,0,Tepat Waktu,0
PAY0003441,LN001108,5,2024-07-28,2024-07-28,10133000,10133000,0,Tepat Waktu,0
PAY0003442,LN001108,6,2024-08-27,2024-08-25,10133000,10133000,0,Tepat Waktu,0
PAY0003443,LN001108,7,2024-09-26,2024-09-22,10133000,Rp. 10133000,0,On Time,0
PAY0003444,LN001109,1,2023-12-16,2023-12-16,18873000,18873000,0,On Time,0
PAY0003445,LN001109,2,2024-01-15,2024-01-11,18873000,18873000,0,Tepat Waktu,0
PAY0003446,LN001109,3,2024-02-14,2024-02-14,18873000,18873000,0,On Time,0
PAY0003447,LN001109,4,2024-03-15,2024-03-15,18873000,18873000,0,Tepat Waktu,0
PAY0003448,LN001109,5,2024-04-14,2024-04-11,Rp 18873000,18873000,0,On Time,0
PAY0003449,LN001109,6,2024-05-14,2024-05-09,18873000,18873000,0,On Time,0
PAY0003450,LN001109,7,2024-06-13,2024-06-09,18873000,Rp18873000,0,On Time,0
PAY0003451,LN001109,8,2024-07-13,2024-07-13,IDR 18873000,18873000,0,TEPAT WAKTU,0
PAY0003452,LN001109,9,2024-08-12,2024-08-08,18873000,18873000,0,Tepat Waktu,0
PAY0003453,LN001109,10,2024-09-11,2024-09-09,18873000,18873000,0,Tepat Waktu,0
PAY0003454,LN001110,1,2025-02-10,2025-02-10,1551000,1551000,0,TEPAT WAKTU,0
PAY0003455,LN001110,2,2025-03-12,2025-03-08,1551000,Rp1551000,0,On Time,0
PAY0003456,LN001110,3,2025-04-11,2025-04-08,1551000,1551000,0,tepat waktu,0
PAY0003457,LN001110,4,2025-05-11,2025-05-11,1551000,1551000,0,TEPAT WAKTU,0
PAY0003458,LN001110,5,2025-06-10,2025-06-07,1551000,1551000,0,On Time,0
PAY0003459,LN001110,6,2025-07-10,2025-07-05,1551000,1551000,0,TEPAT WAKTU,0
PAY0003460,LN001110,7,2025-08-09,2025-08-08,Rp1551000,1551000,0,tepat waktu,0
PAY0003461,LN001110,8,2025-09-08,2025-09-06,1551000,1551000,0,tepat waktu,0
PAY0003462,LN001110,9,2025-10-08,2025-10-03,1551000,1551000,0,On Time,0
PAY0003463,LN001110,10,2025-11-07,2025-11-06,1551000,1551000,0,TEPAT WAKTU,0
PAY0003464,LN001110,11,2025-12-07,2025-12-07,Rp1551000,1551000,0,TEPAT WAKTU,0
PAY0003465,LN001117,1,2024-07-12,2024-07-11,Rp. 18983000,18983000,0,Tepat Waktu,0
PAY0003466,LN001117,2,2024-08-11,2024-08-07,18983000,18983000,0,tepat waktu,0
PAY0003467,LN001117,3,2024-09-10,2024-09-06,Rp18983000,18983000,0,On Time,0
PAY0003468,LN001117,4,2024-10-10,2024-10-10,18983000,18983000,0,tepat waktu,0
PAY0003469,LN001117,5,2024-11-09,2024-11-06,Rp. 18983000,18983000,0,tepat waktu,0
PAY0003470,LN001117,6,2024-12-09,2024-12-05,18983000,18983000,0,tepat waktu,0
PAY0003471,LN001118,1,2024-03-23,2024-03-31,1627000,1699000,72000,TERLAMBAT,8
PAY0003472,LN001118,2,2024-04-22,2024-04-17,1627000,1627000,0,tepat waktu,0
PAY0003473,LN001118,3,2024-05-22,2024-05-25,1627000,1671000,44000,Terlambat,3
PAY0003474,LN001118,4,2024-06-21,2024-07-28,1627000,IDR 1676000,49000,TERLAMBAT,37
PAY0003475,LN001119,1,2024-11-18,2024-11-16,16326000,16326000,0,Tepat Waktu,0
PAY0003476,LN001119,2,2024-12-18,,16326000,Rp0,820000,GAGAL BAYAR,132
PAY0003477,LN001119,3,2025-01-17,2025-02-15,Rp 16326000,17092000,766000,Late,29
PAY0003478,LN001119,4,2025-02-16,2025-03-26,16326000,16684000,358000,Terlambat,38
PAY0003479,LN001119,5,2025-03-18,,16326000,7751000,1557000,Gagal Bayar,84
PAY0003480,LN001119,6,2025-04-17,2025-04-14,Rp. 16326000,Rp. 16326000,0,tepat waktu,0
PAY0003481,LN001119,7,2025-05-17,,16326000,5409000,819000,Gagal Bayar,173
PAY0003482,LN001119,8,2025-06-16,,16326000,0,1546000,GAGAL BAYAR,106
PAY0003483,LN001119,9,2025-07-16,2025-07-19,Rp16326000,17092000,766000,terlambat,3
PAY0003484,LN001119,10,2025-08-15,2025-08-14,16326000,16326000,0,TEPAT WAKTU,0
PAY0003485,LN001119,11,2025-09-14,,16326000,0,1632000,GAGAL BAYAR,117
PAY0003486,LN001122,1,2025-06-13,2025-06-09,1904000,Rp1904000,0,Tepat Waktu,0
PAY0003487,LN001122,2,2025-07-13,2025-07-17,1904000,Rp 1941000,37000,Late,4
PAY0003488,LN001122,3,2025-08-12,2025-08-08,1904000,1904000,0,Tepat Waktu,0
PAY0003489,LN001125,1,2026-01-16,2026-01-14,726000,726000,0,tepat waktu,0
PAY0003490,LN001125,2,2026-02-15,2026-03-28,726000,744000,18000,Late,41
PAY0003491,LN001125,3,2026-03-17,2026-03-13,Rp726000,726000,0,TEPAT WAKTU,0
PAY0003492,LN001125,4,2026-04-16,2026-04-11,726000,726000,0,On Time,0
PAY0003493,LN001125,5,2026-05-16,2026-05-15,Rp. 726000,Rp. 726000,0,On Time,0
PAY0003494,LN001125,6,2026-06-15,,726000,146000,37000,Default,134
PAY0003495,LN001126,1,2025-12-12,2025-12-10,42109000,42109000,0,TEPAT WAKTU,0
PAY0003496,LN001126,2,2026-01-11,2026-02-07,Rp42109000,Rp. 43264000,1155000,TERLAMBAT,27
PAY0003497,LN001126,3,2026-02-10,2026-02-10,42109000,Rp 42109000,0,Tepat Waktu,0
PAY0003498,LN001126,4,2026-03-12,2026-03-07,42109000,42109000,0,Tepat Waktu,0
PAY0003499,LN001126,5,2026-04-11,2026-04-18,42109000,42701000,592000,terlambat,7
PAY0003500,LN001127,1,2023-11-27,2023-11-23,3614000,3614000,0,tepat waktu,0
PAY0003501,LN001127,2,2023-12-27,2023-12-26,Rp3614000,3614000,0,On Time,0
PAY0003502,LN001127,3,2024-01-26,2024-01-26,Rp. 3614000,3614000,0,Tepat Waktu,0
PAY0003503,LN001127,4,2024-02-25,2024-02-25,3614000,3614000,0,tepat waktu,0
PAY0003504,LN001127,5,2024-03-26,2024-03-25,Rp. 3614000,3614000,0,TEPAT WAKTU,0
PAY0003505,LN001127,6,2024-04-25,2024-04-23,3614000,3614000,0,On Time,0
PAY0003506,LN001127,7,2024-05-25,2024-05-21,3614000,3614000,0,On Time,0
PAY0003507,LN001127,8,2024-06-24,2024-06-22,3614000,3614000,0,tepat waktu,0
PAY0003508,LN001127,9,2024-07-24,2024-09-06,3614000,3680000,66000,Late,44
PAY0003509,LN001127,10,2024-08-23,2024-08-23,3614000,3614000,0,Tepat Waktu,0
PAY0003510,LN001127,11,2024-09-22,2024-09-20,3614000,3614000,0,On Time,0
PAY0003511,LN001127,12,2024-10-22,2024-10-18,Rp 3614000,3614000,0,On Time,0
PAY0003512,LN001130,1,2025-03-10,2025-03-09,2035000,Rp 2035000,0,tepat waktu,0
PAY0003513,LN001130,2,2025-04-09,,2035000,0,149000,Default,172
PAY0003514,LN001130,3,2025-05-09,2025-05-07,2035000,2035000,0,Tepat Waktu,0
PAY0003515,LN001130,4,2025-06-08,2025-06-07,2035000,IDR 2035000,0,TEPAT WAKTU,0
PAY0003516,LN001131,1,2025-10-27,2025-10-22,IDR 3049000,3049000,0,TEPAT WAKTU,0
